sample;Segment;sp.s;subject.s;chimericPoint;sp;subject;insertionCoord;NbChimera
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010000266.1;861985;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010000671.1;1887831;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010000740.1;1187730;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010000900.1;18037;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010000959.1;13999074;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010001732.1;193520;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010002042.1;825047;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010002383.1;1417670;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998159;sesamia_nonagrioides;JADWQK010002450.1;772102;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998160;sesamia_nonagrioides;JADWQK010000967.1;1216563;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998162;sesamia_nonagrioides;JADWQK010000307.1;344691;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998166;sesamia_nonagrioides;JADWQK010000010.1;404754;2
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998171;sesamia_nonagrioides;JADWQK010001061.1;3402741;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998192;sesamia_nonagrioides;JADWQK010000959.1;449624;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998197;sesamia_nonagrioides;JADWQK010000612.1;185232;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998197;sesamia_nonagrioides;JADWQK010000959.1;15118871;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998198;sesamia_nonagrioides;JADWQK010000125.1;169820;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998198;sesamia_nonagrioides;JADWQK010000671.1;2388725;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998198;sesamia_nonagrioides;JADWQK010001927.1;1344015;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998199;sesamia_nonagrioides;JADWQK010000461.1;2120656;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998199;sesamia_nonagrioides;JADWQK010000671.1;5794584;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998199;sesamia_nonagrioides;JADWQK010001025.1;61933;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998199;sesamia_nonagrioides;JADWQK010001571.1;1065674;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998199;sesamia_nonagrioides;JADWQK010001988.1;1075242;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998199;sesamia_nonagrioides;JADWQK010002063.1;976840;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998199;sesamia_nonagrioides;JADWQK010002063.1;3295531;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998199;sesamia_nonagrioides;JADWQK010002072.1;1395384;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998200;sesamia_nonagrioides;JADWQK010000361.1;54150;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998200;sesamia_nonagrioides;JADWQK010000551.1;8512474;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998200;sesamia_nonagrioides;JADWQK010000835.1;259823;1
a1;Segment_4;cotesia_typhae;JAAOIC020000072.1;998200;sesamia_nonagrioides;JADWQK010001104.1;177073;2
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010000005.1;2355859;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010000010.1;45516;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010000139.1;12216;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010000456.1;348135;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010000857.1;132860;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010000959.1;7277663;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010001024.1;901057;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010001121.1;539546;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010001154.1;2058142;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010001182.1;2304373;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010001261.1;152752;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010001550.1;1432905;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010002059.1;283901;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010002280.1;3961140;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355800;sesamia_nonagrioides;JADWQK010002537.1;1203462;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000037.1;648674;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000085.1;472817;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000282.1;66890;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000307.1;462023;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000541.1;22107;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000671.1;2653456;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000743.1;637405;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000917.1;51884;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010000984.1;1166277;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001061.1;3362686;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001182.1;249260;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001346.1;1983831;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001363.1;1254448;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001363.1;2682417;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001556.1;126819;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001695.1;14089;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001779.1;1599050;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010001988.1;960871;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010002132.1;105071;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010002393.1;9724695;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010002393.1;10793059;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010002417.1;43846;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355801;sesamia_nonagrioides;JADWQK010002470.1;2160627;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355802;sesamia_nonagrioides;JADWQK010000021.1;262396;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355802;sesamia_nonagrioides;JADWQK010000398.1;162845;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355802;sesamia_nonagrioides;JADWQK010000849.1;158664;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355802;sesamia_nonagrioides;JADWQK010000862.1;93513;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355802;sesamia_nonagrioides;JADWQK010000967.1;234502;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355802;sesamia_nonagrioides;JADWQK010001184.1;1355592;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355802;sesamia_nonagrioides;JADWQK010001454.1;2659518;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355802;sesamia_nonagrioides;JADWQK010002354.1;109191;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355803;sesamia_nonagrioides;JADWQK010000292.1;1031279;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355803;sesamia_nonagrioides;JADWQK010000487.1;215446;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355803;sesamia_nonagrioides;JADWQK010001819.1;422314;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355803;sesamia_nonagrioides;JADWQK010002122.1;1051611;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355803;sesamia_nonagrioides;JADWQK010002393.1;15127029;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355804;sesamia_nonagrioides;JADWQK010000331.1;354240;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355804;sesamia_nonagrioides;JADWQK010000686.1;93299;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355804;sesamia_nonagrioides;JADWQK010000794.1;80940;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355804;sesamia_nonagrioides;JADWQK010000982.1;76268;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355804;sesamia_nonagrioides;JADWQK010001955.1;1020669;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355807;sesamia_nonagrioides;JADWQK010000551.1;12846713;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355808;sesamia_nonagrioides;JADWQK010000006.1;856325;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355834;sesamia_nonagrioides;JADWQK010000828.1;511821;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355839;sesamia_nonagrioides;JADWQK010002442.1;254941;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355849;sesamia_nonagrioides;JADWQK010000149.1;140279;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355850;sesamia_nonagrioides;JADWQK010000268.1;702849;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355850;sesamia_nonagrioides;JADWQK010001219.1;166119;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355850;sesamia_nonagrioides;JADWQK010001568.1;40541;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355850;sesamia_nonagrioides;JADWQK010001690.1;196955;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355850;sesamia_nonagrioides;JADWQK010001904.1;246854;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355850;sesamia_nonagrioides;JADWQK010001996.1;188938;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000238.1;1371117;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000251.1;481013;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000266.1;7450151;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000332.1;150898;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000407.1;72412;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000551.1;13141270;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000701.1;974549;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000716.1;351267;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000775.1;323206;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010000959.1;6380478;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001079.1;1152820;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001108.1;216202;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001121.1;699047;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001122.1;104644;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001370.1;3218799;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001683.1;663410;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001686.1;3555395;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001699.1;1775459;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001864.1;2044701;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001935.1;307340;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010001944.1;166254;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010002012.1;238508;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010002068.1;211014;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010002213.1;1050158;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010002322.1;340043;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355851;sesamia_nonagrioides;JADWQK010002333.1;90358;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000266.1;1657309;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000266.1;6585759;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000275.1;807170;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000307.1;460535;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000413.1;656945;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000644.1;307080;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000770.1;83331;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000959.1;2349262;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010000959.1;5448875;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010001019.1;136065;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010001402.1;24127;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010001416.1;1184901;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010001999.1;875972;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010002226.1;453656;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010002280.1;3734426;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355852;sesamia_nonagrioides;JADWQK010002393.1;7992630;1
a1;Segment_7;cotesia_typhae;JAAOIC020000035.1;355854;sesamia_nonagrioides;JADWQK010000967.1;234027;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075760;sesamia_nonagrioides;JADWQK010000959.1;2572987;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075760;sesamia_nonagrioides;JADWQK010000959.1;5800334;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075760;sesamia_nonagrioides;JADWQK010001518.1;22327;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075760;sesamia_nonagrioides;JADWQK010001590.1;135853;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075761;sesamia_nonagrioides;JADWQK010000081.1;4018005;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075761;sesamia_nonagrioides;JADWQK010001143.1;115152;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075761;sesamia_nonagrioides;JADWQK010001632.1;32021;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075761;sesamia_nonagrioides;JADWQK010002002.1;4098320;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075761;sesamia_nonagrioides;JADWQK010002068.1;589248;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075761;sesamia_nonagrioides;JADWQK010002126.1;937909;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075762;sesamia_nonagrioides;JADWQK010002165.1;307693;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075801;sesamia_nonagrioides;JADWQK010000959.1;10659222;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075801;sesamia_nonagrioides;JADWQK010001995.1;658499;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075802;sesamia_nonagrioides;JADWQK010000206.1;488209;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075802;sesamia_nonagrioides;JADWQK010000721.1;1177113;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075802;sesamia_nonagrioides;JADWQK010000959.1;1355984;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075802;sesamia_nonagrioides;JADWQK010001574.1;916712;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075802;sesamia_nonagrioides;JADWQK010001633.1;3952295;1
a1;Segment_10;cotesia_typhae;JAAOIC020000072.1;1075802;sesamia_nonagrioides;JADWQK010002126.1;108139;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347890;sesamia_nonagrioides;JADWQK010001341.1;1389225;2
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347890;sesamia_nonagrioides;JADWQK010002387.1;9840;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347890;sesamia_nonagrioides;JADWQK010002392.1;994313;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010001371.1;133188;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010001400.1;1703534;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010001466.1;71222;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010001796.1;345752;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010002020.1;225368;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010002177.1;608025;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010002270.1;4350;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010002393.1;9773221;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347891;sesamia_nonagrioides;JADWQK010002393.1;10545293;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347895;sesamia_nonagrioides;JADWQK010001017.1;347837;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347905;sesamia_nonagrioides;JADWQK010000246.1;435329;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347939;sesamia_nonagrioides;JADWQK010000542.1;589616;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347939;sesamia_nonagrioides;JADWQK010000727.1;511057;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347939;sesamia_nonagrioides;JADWQK010002280.1;2080776;1
a1;Segment_11;cotesia_typhae;JAAOIC020000023.1;1347940;sesamia_nonagrioides;JADWQK010000959.1;9554379;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359908;sesamia_nonagrioides;JADWQK010000309.1;41794;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359908;sesamia_nonagrioides;JADWQK010000551.1;10799552;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359908;sesamia_nonagrioides;JADWQK010001493.1;377253;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359908;sesamia_nonagrioides;JADWQK010001733.1;453983;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359908;sesamia_nonagrioides;JADWQK010002031.1;343791;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359909;sesamia_nonagrioides;JADWQK010000846.1;3111623;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359909;sesamia_nonagrioides;JADWQK010000959.1;1061914;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359909;sesamia_nonagrioides;JADWQK010001404.1;28397;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359909;sesamia_nonagrioides;JADWQK010001413.1;219172;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359909;sesamia_nonagrioides;JADWQK010002321.1;60614;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359910;sesamia_nonagrioides;JADWQK010000139.1;441431;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359910;sesamia_nonagrioides;JADWQK010000399.1;308474;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359910;sesamia_nonagrioides;JADWQK010000959.1;1208531;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359910;sesamia_nonagrioides;JADWQK010000959.1;5880942;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359912;sesamia_nonagrioides;JADWQK010000551.1;9611843;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359913;sesamia_nonagrioides;JADWQK010002070.1;47287;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359966;sesamia_nonagrioides;JADWQK010000829.1;721170;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359967;sesamia_nonagrioides;JADWQK010001194.1;135298;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359967;sesamia_nonagrioides;JADWQK010001569.1;2131314;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359968;sesamia_nonagrioides;JADWQK010000130.1;736764;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359968;sesamia_nonagrioides;JADWQK010000671.1;1713072;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359968;sesamia_nonagrioides;JADWQK010000959.1;6801839;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359968;sesamia_nonagrioides;JADWQK010001003.1;1011133;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359968;sesamia_nonagrioides;JADWQK010002109.1;97716;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359968;sesamia_nonagrioides;JADWQK010002537.1;135144;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359969;sesamia_nonagrioides;JADWQK010000303.1;791356;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359969;sesamia_nonagrioides;JADWQK010000653.1;18461;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359969;sesamia_nonagrioides;JADWQK010000959.1;2267909;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359969;sesamia_nonagrioides;JADWQK010001908.1;314542;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359969;sesamia_nonagrioides;JADWQK010002063.1;1054092;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359969;sesamia_nonagrioides;JADWQK010002126.1;1177674;1
a1;Segment_12;cotesia_typhae;JAAOIC020000023.1;1359969;sesamia_nonagrioides;JADWQK010002389.1;134288;1
a1;Segment_14;cotesia_typhae;JAAOIC020000023.1;1317493;sesamia_nonagrioides;JADWQK010001108.1;84340;1
